0, 0, 0, -0.950545
0.143269, -0.20402, 0, -0.967999
0.282953, -0.410507, 0, -0.985452
0.41901, -0.619398, 0, -1.00291
0.551399, -0.83063, 0, -1.02036
0.680078, -1.04414, 0, -1.03781
0.80501, -1.25986, 0, -1.05527
0.926156, -1.47772, 0, -1.07272
1.04348, -1.69766, 0, -1.09017
1.15694, -1.91962, 0, -1.10762
1.26651, -2.14352, 0, -1.12508
1.37216, -2.36929, 0, -1.14253
1.47385, -2.59688, 0, -1.15998
1.57154, -2.8262, 0, -1.17744
1.66522, -3.05718, 0, -1.19489
1.75485, -3.28977, 0, -1.21234
1.8404, -3.52388, 0, -1.2298
1.92186, -3.75945, 0, -1.24725
1.99919, -3.9964, 0, -1.2647
2.07236, -4.23466, 0, -1.28216
2.14137, -4.47416, 0, -1.29961
2.20619, -4.71483, 0, -1.31706
2.26679, -4.95659, 0, -1.33452
2.32316, -5.19937, 0, -1.35197
2.37528, -5.44309, 0, -1.36942
2.42315, -5.68768, 0, -1.38688
2.46673, -5.93307, 0, -1.40433
2.50602, -6.17918, 0, -1.42178
2.54101, -6.42593, 0, -1.43924
2.57168, -6.67326, 0, -1.45669
2.59803, -6.92108, 0, -1.47414
2.62005, -7.16932, 0, -1.4916
2.63773, -7.41791, 0, -1.50905
2.65107, -7.66677, 0, -1.5265
2.66006, -7.91581, 0, -1.54396
2.6647, -8.16498, 0, -1.56141
2.66499, -8.41418, 0, -1.57886
2.66092, -8.66335, 0, -1.59632
2.65251, -8.91241, 0, -1.61377
2.63975, -9.16128, 0, -1.63122
2.62265, -9.40989, 0, -1.64868
2.60121, -9.65816, 0, -1.66613
2.57543, -9.90602, 0, -1.68358
2.54533, -10.1534, 0, -1.70104
2.51092, -10.4002, 0, -1.71849
2.4722, -10.6463, 0, -1.73594
2.4292, -10.8918, 0, -1.7534
2.38191, -11.1364, 0, -1.77085
2.33035, -11.3802, 0, -1.7883
2.27455, -11.6231, 0, -1.80576
2.21452, -11.8649, 0, -1.82321
2.15027, -12.1057, 0, -1.84066
2.08183, -12.3453, 0, -1.85812
2.00921, -12.5836, 0, -1.87557
1.93245, -12.8207, 0, -1.89302
1.85155, -13.0564, 0, -1.91048
1.76656, -13.2906, 0, -1.92793
1.67748, -13.5233, 0, -1.94538
1.58436, -13.7544, 0, -1.96284
1.48721, -13.9838, 0, -1.98029
1.38608, -14.2116, 0, -1.99774
1.28098, -14.4375, 0, -2.0152
1.17195, -14.6615, 0, -2.03265
1.05903, -14.8836, 0, -2.0501
0.942248, -15.1037, 0, -2.06756
0.821639, -15.3217, 0, -2.08501
0.697241, -15.5376, 0, -2.10246
0.569093, -15.7513, 0, -2.11992
0.437232, -15.9627, 0, -2.13737
0.3017, -16.1718, 0, -2.15482
0.162538, -16.3784, 0, -2.17228
0.0197874, -16.5827, 0, -2.18973
-0.126507, -16.7843, 0, -2.20718
-0.276302, -16.9834, 0, -2.22464
-0.42955, -17.1799, 0, -2.24209
-0.586206, -17.3736, 0, -2.25954
-0.746221, -17.5646, 0, -2.277
-0.909547, -17.7528, 0, -2.29445
-1.07613, -17.938, 0, -2.3119
-1.24593, -18.1204, 0, -2.32936
-1.41889, -18.2997, 0, -2.34681
-1.59495, -18.476, 0, -2.36426
-1.77406, -18.6492, 0, -2.38172
-1.95617, -18.8192, 0, -2.39917
-2.14123, -18.9861, 0, -2.41662
-2.32917, -19.1496, 0, -2.43408
-2.51993, -19.3099, 0, -2.45153
